mu,P,sim,MLE_BAC,MLE_acc1,MLE_acc2,MLE_state0_mean,MLE_state1_mean,MLE_q12,MLE_q21,MLEK_BAC,MLEK_acc1,MLEK_acc2,MLEK_state0_mean,MLEK_state1_mean,MLEK_q12,MLEK_q21,Jump_BAC,Jump_acc1,Jump_acc2,Jump_state0_mean,Jump_state1_mean,Jump_q12,Jump_q21,Jump_best_lambda,SparseJump_BAC,SparseJump_acc1,SparseJump_acc2,SparseJump_state0_mean,SparseJump_state1_mean,SparseJump_q12,SparseJump_q21,SparseJump_best_lambda,SparseJump_best_kappa
0.25,15,76,0.9868553211930652,0.9933184855233853,0.9803921568627451,0.2367995680362698,-0.25989414911572134,0.004484304932735426,0.03773584905660377,0.9868553211930652,0.9933184855233853,0.9803921568627451,0.2367995680362698,-0.25989414911572134,0.03773584905660377,0.004484304932735426,0.9901960784313726,1.0,0.9803921568627451,0.23328556771034226,-0.25806976921149294,0.0022271714922048997,0.02,5.878016072274912,0.9901960784313726,1.0,0.9803921568627451,0.23328556771034226,-0.25806976921149294,0.0022271714922048997,0.02,10.0,1.2209987189390321
0.25,15,77,0.9881578947368421,0.9763157894736842,1.0,0.2600514744611359,-0.2478032980240149,0.005405405405405406,0.015503875968992248,0.9881578947368421,0.9763157894736842,1.0,0.2600514744611359,-0.2478032980240149,0.015503875968992248,0.005405405405405406,0.9881578947368421,0.9763157894736842,1.0,0.2600514744611359,-0.2478032980240149,0.005405405405405406,0.015503875968992248,2.030917620904737,0.9881578947368421,0.9763157894736842,1.0,0.2600514744611359,-0.2478032980240149,0.005405405405405406,0.015503875968992248,3.1622776601683795,2.767989751512257
0.25,15,78,1.0,1.0,1.0,0.25432625029641487,-0.27712123616508433,0.0026595744680851063,0.008130081300813009,1.0,1.0,1.0,0.25432625029641487,-0.27712123616508433,0.0026595744680851063,0.008130081300813009,1.0,1.0,1.0,0.25432625029641487,-0.27712123616508433,0.0026595744680851063,0.008130081300813009,2.030917620904737,1.0,1.0,1.0,0.25432625029641487,-0.27712123616508433,0.0026595744680851063,0.008130081300813009,3.1622776601683795,3.430985908329353
0.25,15,79,0.9941860465116279,0.9883720930232558,1.0,0.2224809887503852,-0.26101786626661866,0.04,0.0047169811320754715,0.9941860465116279,0.9883720930232558,1.0,0.2224809887503852,-0.26101786626661866,0.0047169811320754715,0.04,0.991860465116279,0.9837209302325581,1.0,0.2259805642143429,-0.267684394983763,0.0071090047393364926,0.05194805194805195,2.030917620904737,0.991860465116279,0.9837209302325581,1.0,0.2259805642143429,-0.267684394983763,0.0071090047393364926,0.05194805194805195,3.1622776601683795,3.872983346207417
0.25,15,80,1.0,1.0,1.0,0.2555608070894299,-0.2527765285998426,0.0026666666666666666,0.008064516129032258,1.0,1.0,1.0,0.2555608070894299,-0.2527765285998426,0.008064516129032258,0.0026666666666666666,1.0,1.0,1.0,0.2555608070894299,-0.2527765285998426,0.0026666666666666666,0.008064516129032258,2.030917620904737,1.0,1.0,1.0,0.2555608070894299,-0.2527765285998426,0.0026666666666666666,0.008064516129032258,3.1622776601683795,3.2099871893903207
0.25,15,81,0.3353413654618474,0.6706827309236948,0.0,0.23974597777744094,0.21608575345126654,0.036585365853658534,0.014925373134328358,0.5070281124497992,0.5140562248995983,0.5,0.2794467213753709,0.18178973129941375,0.41245136186770426,0.43388429752066116,0.5,1.0,0.0,0.23198542419845572,,0.0,,17.012542798525892,0.7730923694779117,0.5461847389558233,1.0,0.2871052992075741,0.16622838032792847,0.4095940959409594,0.49122807017543857,0.31622776601683794,1.0
0.25,15,82,0.9956140350877193,0.9912280701754386,1.0,0.24080582932950478,-0.19803748673973215,0.020833333333333332,0.0,0.9956140350877193,0.9912280701754386,1.0,0.24080582932950478,-0.19803748673973215,0.0,0.020833333333333332,0.9956140350877193,0.9912280701754386,1.0,0.24080582932950478,-0.19803748673973215,0.0,0.020833333333333332,5.878016072274912,1.0,1.0,1.0,0.2380742021647178,-0.2096227430382341,0.0,0.022727272727272728,10.0,1.2209987189390321
0.25,15,83,0.642,0.642,,0.21191468866623048,0.3420746945525841,0.2011173184357542,0.109375,0.622,0.622,,0.19802685722393198,0.3580403851329613,0.16774193548387098,0.2804232804232804,1.0,1.0,,0.25851197077354504,,0.0,,17.012542798525892,1.0,1.0,,0.25851197077354504,,0.0,,10.0,1.0
0.25,15,84,0.9880952380952381,0.9761904761904762,1.0,0.2597999603219732,-0.19464188616277978,0.04081632653061224,0.0022222222222222222,1.0,1.0,1.0,0.25532348398538085,-0.2717663136319008,0.0021691973969631237,0.02631578947368421,1.0,1.0,1.0,0.25532348398538085,-0.2717663136319008,0.0021691973969631237,0.02631578947368421,5.878016072274912,0.9661084529505581,0.9848484848484849,0.9473684210526315,0.2588358174268911,-0.24780555536873294,0.0087527352297593,0.07142857142857142,3.1622776601683795,2.767989751512257
0.25,15,85,0.534,0.534,,0.3423104979627363,0.18610845628891295,0.2247191011235955,0.2543103448275862,0.762,0.762,,0.26109760390190234,0.29648727886338244,0.5630252100840336,0.1736842105263158,1.0,1.0,,0.2695203465427346,,0.0,,17.012542798525892,1.0,1.0,,0.2695203465427346,,0.0,,10.0,1.0
0.25,15,86,0.5424242424242425,0.6848484848484848,0.4,0.27408586370264726,0.21883548575818412,0.24050632911392406,0.10850439882697947,0.5797979797979798,0.7595959595959596,0.4,0.26358485078011645,0.2348323445490439,0.3140495867768595,0.09788359788359788,0.6747474747474748,0.9494949494949495,0.4,0.2599817667455246,0.1978517209431591,0.016913319238900635,0.2692307692307692,2.030917620904737,0.6707070707070708,0.5414141414141415,0.8,0.3191930525096014,0.1837681429048298,0.44029850746268656,0.5151515151515151,0.31622776601683794,1.0
0.25,15,87,0.76875,0.5375,1.0,0.3285747258684471,0.13858692600661882,0.050387596899224806,0.04979253112033195,0.8302083333333333,0.7104166666666667,0.95,0.3218515097527995,0.0521335381785042,0.25316455696202533,0.11730205278592376,1.0,1.0,1.0,0.26026225163327454,-0.3307782708155334,0.0020876826722338203,0.05,5.878016072274912,0.925,1.0,0.85,0.2583404575061329,-0.38047797692947427,0.002074688796680498,0.058823529411764705,3.1622776601683795,3.430985908329353
0.25,15,88,0.5029967727063163,0.7282157676348547,0.2777777777777778,0.228540546350452,0.20797121987731323,0.029411764705882353,0.008264462809917356,0.6523743660673121,0.5269709543568465,0.7777777777777778,0.32185399824968364,0.11749798853909403,0.34108527131782945,0.36099585062240663,0.9444444444444444,1.0,0.8888888888888888,0.24267597443832783,-0.3738954283294716,0.004132231404958678,0.06666666666666667,2.030917620904737,0.8888888888888888,1.0,0.7777777777777778,0.24072545514242608,-0.39426617316713874,0.00411522633744856,0.07692307692307693,3.1622776601683795,2.9889884704512886
0.25,15,89,0.997737556561086,0.995475113122172,1.0,0.24643956380665297,-0.2600875830336665,0.002277904328018223,0.016666666666666666,0.997737556561086,0.995475113122172,1.0,0.24643956380665297,-0.2600875830336665,0.002277904328018223,0.016666666666666666,0.996606334841629,0.9932126696832579,1.0,0.24694455070681928,-0.25541810930141556,0.00228310502283105,0.01639344262295082,5.878016072274912,0.997737556561086,0.995475113122172,1.0,0.24583290376381509,-0.255638742719522,0.002277904328018223,0.016666666666666666,3.1622776601683795,3.2099871893903207
0.25,15,90,0.8297872340425532,0.6595744680851063,1.0,0.24753529010526792,0.1056068487903863,0.03684210526315789,0.019417475728155338,0.6819148936170212,0.6638297872340425,0.7,0.2705927681299907,0.05553610409541578,0.5027932960893855,0.278125,0.9957446808510638,0.9914893617021276,1.0,0.21863603228903286,-0.14950440717302524,0.002150537634408602,0.029411764705882353,5.878016072274912,0.9624113475177305,0.9914893617021276,0.9333333333333333,0.21922287357924117,-0.18109573850870048,0.004282655246252677,0.0625,3.1622776601683795,2.767989751512257
0.25,15,91,0.9986945169712793,0.9973890339425587,1.0,0.25799187737142576,-0.2512753423724305,0.0026246719160104987,0.00847457627118644,0.9986945169712793,0.9973890339425587,1.0,0.25799187737142576,-0.2512753423724305,0.0026246719160104987,0.00847457627118644,0.9973890339425587,0.9947780678851175,1.0,0.25880005956044494,-0.24958332719824955,0.002631578947368421,0.008403361344537815,2.030917620904737,0.9986945169712793,0.9973890339425587,1.0,0.25799187737142576,-0.2512753423724305,0.0026246719160104987,0.00847457627118644,3.1622776601683795,3.2099871893903207
0.25,15,92,0.714,0.714,,0.275277571872237,0.25985169581788425,0.014044943820224719,0.03496503496503497,0.844,0.844,,0.2874610728491843,0.18108093484602922,0.07600950118764846,0.4230769230769231,1.0,1.0,,0.27086577132069206,,0.0,,17.012542798525892,1.0,1.0,,0.27086577132069206,,0.0,,10.0,1.0
0.25,15,93,0.9928977272727273,0.9857954545454546,1.0,0.25521499250833957,-0.26789137268867935,0.013071895424836602,0.002890173410404624,0.9928977272727273,0.9857954545454546,1.0,0.25521499250833957,-0.26789137268867935,0.013071895424836602,0.002890173410404624,0.9943181818181819,0.9886363636363636,1.0,0.2545035681396432,-0.26970407456296025,0.002881844380403458,0.013157894736842105,5.878016072274912,0.9943181818181819,0.9886363636363636,1.0,0.2545035681396432,-0.26970407456296025,0.002881844380403458,0.013157894736842105,3.1622776601683795,3.430985908329353
