Date,Value
2002-03-19,336.321121
2002-03-20,332.528034
2002-03-21,333.225873
2002-03-22,331.468791
2002-03-25,327.198991
2002-03-26,329.679569
2002-03-27,332.130017
2002-03-28,333.561522
2002-03-29,333.561522
2002-04-01,332.283352
2002-04-02,330.652504
2002-04-03,328.11342
2002-04-04,329.499073
2002-04-05,328.581446
2002-04-08,328.106508
2002-04-09,327.190793
2002-04-10,332.419501
2002-04-11,327.580822
2002-04-12,328.513986
2002-04-15,326.039554
2002-04-16,333.425864
2002-04-17,334.853373
2002-04-18,335.13938
2002-04-19,336.926913
2002-04-22,333.073162
2002-04-23,332.863016
2002-04-24,330.71855
2002-04-25,332.392978
2002-04-26,329.58527
2002-04-29,326.074303
2002-04-30,330.102203
2002-05-01,333.233658
2002-05-02,333.308188
2002-05-03,331.015154
2002-05-06,325.905045
2002-05-07,324.858817
2002-05-08,333.85116
2002-05-09,330.495996
2002-05-10,326.031575
2002-05-13,331.108982
2002-05-14,336.544033
